run_dir,alpha,c_upd,candidate_type,stageB_classification,stageB_in_domain_bracket_lo,stageB_in_domain_bracket_hi_or_gateoff,seed,eval_return_end_mean,I_R_full,learned_R_full_0p5,eval_dbar_post,eval_occupied_post_mean,eval_CSR_mean,mean_update_fraction,final_executed_updates_mean,final_energy,final_VarTD,wall_seconds
runs/stageC_subset_refine_full_32seed/a0p6_c0p95_seed50,0.6,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-23.798929,1.3959168364990526,1,0.564762,0.33,0.01,0.083333,26.0,1.0,1.210574,22.13
runs/stageC_subset_refine_full_32seed/a0p6_c0p95_seed51,0.6,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-23.439985,1.540830423843499,1,0.516564,0.36,0.0,0.080128,25.0,0.330135,1.082556,22.11
runs/stageC_subset_refine_full_32seed/a0p6_c0p95_seed52,0.6,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-22.822157,1.7902611758322338,1,0.516092,0.36,0.0,0.080128,25.0,0.496808,1.080096,20.55
runs/stageC_subset_refine_full_32seed/a0p6_c0p95_seed53,0.6,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-22.210806,2.037077020467091,1,0.51124,0.35,0.01,0.083333,26.0,0.983775,1.303888,22.13
runs/stageC_subset_refine_full_32seed/a0p6_c0p95_seed54,0.6,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-23.828651,1.383917411399172,1,0.5105,0.4,0.0,0.080128,25.0,0.534535,1.122744,22.34
runs/stageC_subset_refine_full_32seed/a0p6_c0p95_seed55,0.6,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-23.425629,1.5466262567865676,1,0.486513,0.4,0.0,0.086538,27.0,0.151263,1.292302,20.31
runs/stageC_subset_refine_full_32seed/a0p6_c0p95_seed56,0.6,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-23.810976,1.3910531976396807,1,0.512335,0.39,0.0,0.083333,26.0,0.554291,1.248852,22.53
runs/stageC_subset_refine_full_32seed/a0p6_c0p95_seed57,0.6,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-22.742641,1.822363533891656,1,0.521401,0.39,0.01,0.076923,24.0,0.749915,1.139298,22.43
runs/stageC_subset_refine_full_32seed/a0p6_c0p95_seed58,0.6,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-24.11248,1.2693294016194099,1,0.492101,0.48,0.01,0.080128,25.0,0.990613,1.075999,20.91
runs/stageC_subset_refine_full_32seed/a0p6_c0p95_seed59,0.6,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-24.44416,1.135422890714072,1,0.512861,0.22,0.0,0.083333,26.0,0.153383,1.149204,22.08
runs/stageC_subset_refine_full_32seed/a0p6_c0p95_seed60,0.6,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-23.21759,1.6306161766558263,1,0.489806,0.32,0.01,0.076923,24.0,0.322246,1.019763,21.06
runs/stageC_subset_refine_full_32seed/a0p6_c0p95_seed61,0.6,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-22.708437,1.8361724409677715,1,0.440713,0.52,0.01,0.086538,27.0,0.710982,1.372366,21.96
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed30,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-22.688311,1.8442977498150974,1,0.484266,0.48,0.01,0.067308,21.0,0.647371,0.727008,21.97
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed31,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-22.273018,2.011960667788477,1,0.518882,0.29,0.0,0.070513,22.0,0.796925,0.751567,20.69
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed32,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-24.235926,1.219491536372123,1,0.483637,0.48,0.01,0.073718,23.0,0.927355,0.910184,22.5
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed33,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-23.850492,1.3750997193324712,1,0.543643,0.41,0.0,0.073718,23.0,0.563474,0.930341,22.11
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed34,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-24.173786,1.2445788210671835,1,0.495372,0.35,0.01,0.076923,24.0,0.285668,0.979132,20.69
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed35,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-23.559362,1.492635303389005,1,0.490494,0.35,0.01,0.070513,22.0,0.728546,0.75948,22.53
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed36,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-23.819704,1.3875295120777476,1,0.478134,0.53,0.02,0.073718,23.0,0.99777,0.954515,22.21
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed37,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-23.42145,1.5483134109986803,1,0.5043,0.42,0.0,0.076923,24.0,0.096715,0.860909,20.81
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed38,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-22.961157,1.7341438186932987,1,0.486075,0.46,0.03,0.076923,24.0,0.944992,1.062759,22.36
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed39,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-23.836767,1.3806408036974493,1,0.51823,0.32,0.0,0.073718,23.0,0.855086,0.864628,22.07
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed40,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-22.709099,1.8359051770078731,1,0.502741,0.34,0.0,0.076923,24.0,0.407046,1.037008,21.1
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed41,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-23.894184,1.3574602979791306,1,0.484479,0.34,0.01,0.076923,24.0,0.903776,1.11563,22.16
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed42,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-23.053101,1.6970240036948645,1,0.473807,0.34,0.0,0.080128,25.0,0.104886,1.088108,20.45
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed43,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-24.103271,1.2730472774603636,1,0.515083,0.31,0.0,0.076923,24.0,0.10704,0.876457,22.7
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed44,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-23.761133,1.4111759129769175,1,0.497242,0.4,0.01,0.080128,25.0,0.279658,1.175244,22.09
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed45,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,45,-23.850119,1.3752503076361606,1,0.514954,0.31,0.0,0.073718,23.0,0.387774,0.889306,20.39
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed46,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,46,-24.745462,1.0137806465365504,1,0.525709,0.26,0.0,0.076923,24.0,0.290828,1.030252,22.3
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed47,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-23.463959,1.5311515927640116,1,0.514259,0.32,0.0,0.073718,23.0,0.274538,0.939204,22.09
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed48,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-24.37044,1.1651852760973984,1,0.55194,0.42,0.0,0.073718,23.0,0.567788,0.89258,20.49
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed49,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-23.139162,1.6622792851859884,1,0.446405,0.47,0.02,0.076923,24.0,1.0,1.014548,22.43
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed50,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-24.141228,1.2577232017414954,1,0.5105,0.45,0.0,0.080128,25.0,0.307605,1.148314,20.42
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed51,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-24.422045,1.1443512026070757,1,0.52849,0.33,0.01,0.070513,22.0,0.951617,0.835862,22.06
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed52,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-23.210608,1.633434963616575,1,0.458264,0.42,0.02,0.076923,24.0,0.099917,1.010607,22.64
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed53,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-24.568239,1.085329469444706,1,0.52029,0.38,0.01,0.080128,25.0,0.313028,1.18786,20.08
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed54,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-23.431398,1.5442971846043045,1,0.479026,0.49,0.0,0.073718,23.0,0.839545,0.91964,22.63
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed55,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-24.295458,1.1954571586369063,1,0.498994,0.36,0.0,0.076923,24.0,0.614469,0.974264,22.83
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed56,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-23.905931,1.3527177757178999,1,0.500351,0.35,0.01,0.076923,24.0,0.592738,1.050683,20.17
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed57,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-23.304184,1.5956562743242517,1,0.49935,0.35,0.0,0.076923,24.0,0.100918,0.933611,22.59
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed58,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-23.543396,1.4990811287420998,1,0.531347,0.34,0.0,0.070513,22.0,0.260683,0.713563,22.72
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed59,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-24.264946,1.207775524111894,1,0.502768,0.32,0.0,0.076923,24.0,0.673362,0.99167,20.49
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed60,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-22.614262,1.8741929597343847,1,0.529308,0.31,0.0,0.070513,22.0,0.946353,0.795284,22.26
runs/stageC_subset_refine_full_32seed/a0p6_c1p0_seed61,0.6,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-23.702684,1.4347730597928428,1,0.484903,0.36,0.0,0.076923,24.0,0.095255,0.93263,20.78
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed30,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-22.786024,1.8048488626344001,1,0.499049,0.4,0.0,0.105769,33.0,0.566371,2.495492,22.5
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed31,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-24.225643,1.223643009634422,1,0.500149,0.41,0.0,0.105769,33.0,0.751835,2.318595,22.15
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed32,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-23.47188,1.52795371085108,1,0.482823,0.33,0.0,0.102564,32.0,0.804642,2.152207,20.43
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed33,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-24.119022,1.266688252335936,1,0.512854,0.34,0.0,0.102564,32.0,0.621044,2.14165,22.09
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed34,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-23.848856,1.375760208514336,1,0.498502,0.39,0.0,0.108974,34.0,0.140828,2.349556,22.56
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed35,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-23.695471,1.4376851065341603,1,0.478348,0.52,0.0,0.105769,33.0,0.646544,2.374972,20.38
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed36,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-23.760771,1.411322060338676,1,0.461726,0.5,0.01,0.105769,33.0,0.831075,2.396833,22.47
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed37,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-24.196091,1.2355738019953568,1,0.515169,0.43,0.0,0.112179,35.0,0.883433,2.590398,22.24
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed38,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-21.974373,2.1325302226284584,1,0.453309,0.49,0.02,0.112179,35.0,0.156112,2.507052,20.3
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed39,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-23.610348,1.4720511338128492,1,0.509588,0.39,0.01,0.115385,36.0,0.229917,2.60382,22.17
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed40,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-24.19356,1.236595622361677,1,0.508208,0.39,0.0,0.112179,35.0,0.143882,2.397449,20.33
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed41,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-22.659887,1.855773143767018,1,0.464883,0.52,0.01,0.108974,34.0,0.829223,2.555811,22.61
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed42,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-23.32468,1.587381588339218,1,0.487519,0.39,0.01,0.108974,34.0,0.836252,2.556633,22.4
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed43,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-24.103315,1.2730295136926366,1,0.526497,0.31,0.0,0.108974,34.0,0.536826,2.35254,20.44
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed44,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-24.32884,1.1819801110396981,1,0.515282,0.35,0.0,0.112179,35.0,0.56637,2.682163,22.29
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed45,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,45,-23.420183,1.5488249267648309,1,0.52626,0.28,0.0,0.108974,34.0,0.504861,2.573323,22.72
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed46,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,46,-24.468571,1.1255676331232907,1,0.535191,0.26,0.0,0.105769,33.0,0.570073,2.325989,20.47
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed47,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-22.801212,1.798717132992486,1,0.467577,0.46,0.02,0.112179,35.0,0.553583,2.528548,22.54
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed48,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-24.827915,0.9804925569813224,1,0.549429,0.32,0.0,0.105769,33.0,0.417767,2.215333,22.34
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed49,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-21.818045,2.195643274476051,1,0.477879,0.49,0.0,0.108974,34.0,0.398386,2.48471,20.75
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed50,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-23.914743,1.3491601775084867,1,0.495927,0.36,0.01,0.108974,34.0,0.161403,2.377081,22.7
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed51,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-24.615847,1.0661090727636235,1,0.532726,0.31,0.0,0.102564,32.0,0.613626,2.224929,20.93
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed52,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-22.951851,1.7379008555676503,1,0.480311,0.32,0.0,0.102564,32.0,0.90051,2.167957,22.11
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed53,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-23.616167,1.4697018755308953,1,0.497766,0.35,0.01,0.112179,35.0,0.324614,2.685998,22.74
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed54,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-23.326729,1.586554361973911,1,0.468476,0.42,0.0,0.105769,33.0,0.736441,2.341487,20.03
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed55,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-23.703041,1.4346289310410552,1,0.475196,0.44,0.01,0.115385,36.0,0.224108,2.610538,22.3
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed56,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-24.285727,1.199385777358625,1,0.500292,0.37,0.01,0.108974,34.0,0.42829,2.467813,22.63
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed57,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-23.110626,1.673799896001216,1,0.499566,0.41,0.01,0.115385,36.0,0.272597,2.797866,20.22
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed58,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-23.413931,1.5513489966701015,1,0.498799,0.39,0.0,0.112179,35.0,0.214949,2.53488,22.39
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed59,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-24.594778,1.0746150914511061,1,0.513476,0.41,0.0,0.108974,34.0,0.74086,2.387417,22.43
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed60,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-22.571648,1.8913971687784037,1,0.493874,0.41,0.0,0.108974,34.0,0.252986,2.663548,20.35
runs/stageC_subset_refine_full_32seed/a0p7_c0p9_seed61,0.7,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-23.494598,1.518781954595811,1,0.462047,0.45,0.0,0.112179,35.0,0.590745,2.67272,22.2
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed30,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-22.2085,2.0380080033848067,1,0.457692,0.48,0.0,0.092949,29.0,0.794317,1.734114,20.7
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed31,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-23.516132,1.5100882051812081,1,0.491352,0.39,0.0,0.096154,30.0,0.705168,1.889195,22.33
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed32,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-22.380096,1.9687309241357938,1,0.493752,0.36,0.0,0.102564,32.0,0.480154,2.259691,22.13
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed33,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-24.398251,1.1539573637276797,1,0.514948,0.35,0.0,0.102564,32.0,0.672167,2.20734,20.69
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed34,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-24.31934,1.185815469980848,1,0.499011,0.38,0.0,0.096154,30.0,0.228997,1.78104,22.4
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed35,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-24.090429,1.278231875304811,1,0.497939,0.36,0.0,0.102564,32.0,0.758227,2.157206,21.94
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed36,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-24.119604,1.2664532861355422,1,0.47924,0.4,0.0,0.096154,30.0,0.886744,1.828397,20.45
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed37,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-24.259668,1.209906368795197,1,0.500342,0.35,0.0,0.102564,32.0,0.911192,2.172314,22.37
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed38,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-22.51586,1.913920011368813,1,0.453522,0.48,0.01,0.099359,31.0,0.851577,2.020941,20.53
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed39,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-23.435526,1.5426306202138773,1,0.51162,0.34,0.0,0.099359,31.0,0.627312,2.036874,22.58
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed40,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-23.492929,1.5194557666034718,1,0.495563,0.4,0.0,0.099359,31.0,0.155618,1.928447,22.4
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed41,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-23.614939,1.4701976461392885,1,0.461338,0.43,0.02,0.096154,30.0,0.899248,1.930802,20.44
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed42,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-22.762566,1.8143193731650853,1,0.481651,0.35,0.0,0.102564,32.0,0.411478,2.101838,22.55
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed43,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-23.661493,1.451402772439677,1,0.496854,0.35,0.0,0.099359,31.0,0.536932,2.024823,22.36
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed44,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-24.464149,1.1273528917798983,1,0.503072,0.43,0.01,0.099359,31.0,0.583605,1.977542,20.4
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed45,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,45,-23.223364,1.6282850858635949,1,0.495019,0.37,0.0,0.099359,31.0,0.501004,1.997164,22.49
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed46,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,46,-23.40365,1.5554996624884148,1,0.513913,0.37,0.0,0.092949,29.0,0.255759,1.579292,22.19
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed47,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-23.668728,1.448481843814495,1,0.464309,0.44,0.01,0.102564,32.0,0.782034,2.185595,20.45
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed48,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-24.034914,1.3006445017909114,1,0.543387,0.32,0.01,0.092949,29.0,0.804759,1.575423,22.24
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed49,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-22.479458,1.9286162993873128,1,0.492858,0.46,0.01,0.099359,31.0,0.401214,2.008869,20.59
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed50,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-23.316858,1.5905395017747632,1,0.475118,0.39,0.0,0.099359,31.0,0.354194,1.948806,22.21
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed51,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-24.527042,1.1019616044235012,1,0.489822,0.47,0.01,0.096154,30.0,0.390497,1.883996,22.45
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed52,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-21.681604,2.250727507032839,1,0.456295,0.38,0.0,0.096154,30.0,0.815592,1.83466,20.49
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed53,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-23.329687,1.585360152316235,1,0.528723,0.36,0.0,0.099359,31.0,0.368685,2.040907,22.5
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed54,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-23.973627,1.3253874116252564,1,0.482504,0.44,0.0,0.092949,29.0,0.705092,1.66344,22.85
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed55,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-23.464146,1.5310760967511698,1,0.496515,0.34,0.0,0.099359,31.0,0.869782,1.906745,20.27
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed56,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-23.690237,1.4397981874497379,1,0.481906,0.45,0.01,0.102564,32.0,0.790137,2.155943,22.29
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed57,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-22.880442,1.7667302394232933,1,0.475222,0.43,0.01,0.099359,31.0,0.622515,2.057459,20.52
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed58,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-24.330696,1.1812308030191956,1,0.492413,0.4,0.0,0.099359,31.0,0.501715,1.940105,22.17
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed59,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-25.111795,0.8658839573798767,1,0.520461,0.24,0.0,0.105769,33.0,0.592884,2.310076,22.87
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed60,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-22.814156,1.7934913555046699,1,0.475965,0.32,0.0,0.096154,30.0,0.284784,1.808523,20.5
runs/stageC_subset_refine_full_32seed/a0p7_c0p95_seed61,0.7,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-23.378397,1.5656948539979796,1,0.469707,0.41,0.01,0.089744,28.0,0.782521,1.526073,22.35
runs/stageC_subset_refine_full_32seed/a0p7_c1p0_seed30,0.7,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-22.94521,1.740581973328512,1,0.479536,0.47,0.01,0.086538,27.0,0.926426,1.455728,22.43
